Ciudades,Rutas,PesoMaximo,Nanosegundos
10,13,26,10616
10,13,27,10616
10,13,28,10616
10,13,29,10616
10,13,30,10616
10,13,31,10616
10,13,32,10616
10,13,33,10616
10,13,34,10616
10,13,35,10616
10,13,36,10616
10,13,37,10616
10,13,38,10616
10,13,39,10616
10,13,40,10616
10,13,41,10616
10,13,42,10616
10,13,43,10616
10,13,44,10616
10,13,45,10616
10,13,46,10616
10,13,47,10616
10,13,48,10616
10,13,49,10616
10,13,50,10616
10,13,51,10616
10,13,52,10616
10,13,53,10616
10,13,54,10616
10,13,55,10616
10,13,56,10616
10,13,57,10616
10,13,58,10616
10,13,59,10616
10,13,60,10616
10,13,61,10616
10,13,62,10616
10,13,63,10616
10,13,64,10616
10,13,65,10616
10,13,66,10616
10,13,67,10616
10,13,68,10616
10,13,69,10616
10,13,70,10616
10,13,71,10616
10,13,72,10616
10,13,73,10616
10,13,74,10616
10,13,75,10616
10,13,76,10616
10,13,77,10616
10,13,78,10616
10,13,79,10616
10,13,80,10616
10,13,81,10616
10,13,82,10616
10,13,83,10616
10,13,84,10616
10,13,85,10616
10,13,86,10616
10,13,87,10616
10,13,88,10616
10,13,89,10616
10,13,90,10616
10,13,91,10616
10,13,92,10616
10,13,93,10616
10,13,94,10616
10,13,95,10616
10,13,96,10616
10,13,97,10616
10,13,98,10616
10,13,99,10616
10,13,100,10616
10,14,0,9777
10,14,1,9777
10,14,2,9777
10,14,3,9777
10,14,4,9777
10,14,5,9777
10,14,6,9777
10,14,7,9777
10,14,8,9777
10,14,9,9777
10,14,10,9777
10,14,11,9777
10,14,12,9777
10,14,13,9777
10,14,14,9777
10,14,15,9777
10,14,16,9777
10,14,17,9777
10,14,18,9777
10,14,19,9777
10,14,20,9777
10,14,21,9777
10,14,22,9777
10,14,23,9777
10,14,24,9777
10,14,25,9777
10,14,26,9777
10,14,27,9777
10,14,28,9777
10,14,29,9777
10,14,30,9777
10,14,31,9777
10,14,32,9777
10,14,33,9777
10,14,34,9777
10,14,35,9777
10,14,36,9777
10,14,37,9777
10,14,38,9777
10,14,39,9777
10,14,40,9777
10,14,41,9777
10,14,42,9777
10,14,43,9777
10,14,44,9777
10,14,45,9777
10,14,46,9777
10,14,47,9777
10,14,48,9777
10,14,49,9777
10,14,50,9777
10,14,51,9777
10,14,52,9777
10,14,53,9777
10,14,54,9777
10,14,55,9777
10,14,56,9777
10,14,57,9777
10,14,58,9777
10,14,59,9777
10,14,60,9777
10,14,61,9777
10,14,62,9777
10,14,63,9777
10,14,64,9777
10,14,65,9777
10,14,66,9777
10,14,67,9777
10,14,68,9777
10,14,69,9777
10,14,70,9777
10,14,71,9777
10,14,72,9777
10,14,73,9777
10,14,74,9777
10,14,75,9777
10,14,76,9777
10,14,77,9777
10,14,78,9777
10,14,79,9777
10,14,80,9777
10,14,81,9777
10,14,82,9777
10,14,83,9777
10,14,84,9777
10,14,85,9777
10,14,86,9777
10,14,87,9777
10,14,88,9777
10,14,89,9777
10,14,90,9777
10,14,91,9777
10,14,92,9777
10,14,93,9777
10,14,94,9777
10,14,95,9777
10,14,96,9777
10,14,97,9777
10,14,98,9777
10,14,99,9777
10,14,100,9777
10,15,0,10057
10,15,1,10057
10,15,2,10057
10,15,3,10057
10,15,4,10057
10,15,5,10057
10,15,6,10057
10,15,7,10057
10,15,8,10057
10,15,9,10057
10,15,10,10057
10,15,11,10057
10,15,12,10057
10,15,13,10057
10,15,14,10057
10,15,15,10057
10,15,16,10057
10,15,17,10057
10,15,18,10057
10,15,19,10057
10,15,20,10057
10,15,21,10057
10,15,22,10057
10,15,23,10057
10,15,24,10057
10,15,25,10057
10,15,26,10057
10,15,27,10057
10,15,28,10057
10,15,29,10057
10,15,30,10057
10,15,31,10057
10,15,32,10057
10,15,33,10057
10,15,34,10057
10,15,35,10057
10,15,36,10057
10,15,37,10057
10,15,38,10057
10,15,39,10057
10,15,40,10057
10,15,41,10057
10,15,42,10057
10,15,43,10057
10,15,44,10057
10,15,45,10057
10,15,46,10057
10,15,47,10057
10,15,48,10057
10,15,49,10057
10,15,50,10057
10,15,51,10057
10,15,52,10057
10,15,53,10057
10,15,54,10057
10,15,55,10057
10,15,56,10057
10,15,57,10057
10,15,58,10057
10,15,59,10057
10,15,60,10057
10,15,61,10057
10,15,62,10057
10,15,63,10057
10,15,64,10057
10,15,65,10057
10,15,66,10057
10,15,67,10057
10,15,68,10057
10,15,69,10057
10,15,70,10057
10,15,71,10057
10,15,72,10057
10,15,73,10057
10,15,74,10057
10,15,75,10057
10,15,76,10057
10,15,77,10057
10,15,78,10057
10,15,79,10057
10,15,80,10057
10,15,81,10057
10,15,82,10057
10,15,83,10057
10,15,84,10057
10,15,85,10057
10,15,86,10057
10,15,87,10057
10,15,88,10057
10,15,89,10057
10,15,90,10057
10,15,91,10057
10,15,92,10057
10,15,93,10057
10,15,94,10057
10,15,95,10057
10,15,96,10057
10,15,97,10057
10,15,98,10057
10,15,99,10057
10,15,100,10057
10,16,0,10197
10,16,1,10197
10,16,2,10197
10,16,3,10197
10,16,4,10197
10,16,5,10197
10,16,6,10197
10,16,7,10197
10,16,8,10197
10,16,9,10197
10,16,10,10197
10,16,11,10197
10,16,12,10197
10,16,13,10197
10,16,14,10197
10,16,15,10197
10,16,16,10197
10,16,17,10197
10,16,18,10197
10,16,19,10197
10,16,20,10197
10,16,21,10197
10,16,22,10197
10,16,23,10197
10,16,24,10197
10,16,25,10197
10,16,26,10197
10,16,27,10197
10,16,28,10197
10,16,29,10197
10,16,30,10197
10,16,31,10197
10,16,32,10197
10,16,33,10197
10,16,34,10197
10,16,35,10197
10,16,36,10197
10,16,37,10197
10,16,38,10197
10,16,39,10197
10,16,40,10197
10,16,41,10197
10,16,42,10197
10,16,43,10197
10,16,44,10197
10,16,45,10197
10,16,46,10197
10,16,47,10197
10,16,48,10197
10,16,49,10197
10,16,50,10197
10,16,51,10197
10,16,52,10197
10,16,53,10197
10,16,54,10197
10,16,55,10197
10,16,56,10197
10,16,57,10197
10,16,58,10197
10,16,59,10197
10,16,60,10197
10,16,61,10197
10,16,62,10197
10,16,63,10197
10,16,64,10197
10,16,65,10197
10,16,66,10197
10,16,67,10197
10,16,68,10197
10,16,69,10197
10,16,70,10197
10,16,71,10197
10,16,72,10197
10,16,73,10197
10,16,74,10197
10,16,75,10197
10,16,76,10197
10,16,77,10197
10,16,78,10197
10,16,79,10197
10,16,80,10197
10,16,81,10197
10,16,82,10197
10,16,83,10197
10,16,84,10197
10,16,85,10197
10,16,86,10197
10,16,87,10197
10,16,88,10197
10,16,89,10197
10,16,90,10197
10,16,91,10197
10,16,92,10197
10,16,93,10197
10,16,94,10197
10,16,95,10197
10,16,96,10197
10,16,97,10197
10,16,98,10197
10,16,99,10197
10,16,100,10197
10,17,0,10267
10,17,1,10267
10,17,2,10267
10,17,3,10267
10,17,4,10267
10,17,5,10267
10,17,6,10267
10,17,7,10267
10,17,8,10267
10,17,9,10267
10,17,10,10267
10,17,11,10267
10,17,12,10267
10,17,13,10267
10,17,14,10267
10,17,15,10267
10,17,16,10267
10,17,17,10267
10,17,18,10267
10,17,19,10267
10,17,20,10267
10,17,21,10267
10,17,22,10267
10,17,23,10267
10,17,24,10267
10,17,25,10267
10,17,26,10267
10,17,27,10267
10,17,28,10267
10,17,29,10267
10,17,30,10267
10,17,31,10267
10,17,32,10267
10,17,33,10267
10,17,34,10267
10,17,35,10267
10,17,36,10267
10,17,37,10267
10,17,38,10267
10,17,39,10267
10,17,40,10267
10,17,41,10267
10,17,42,10267
10,17,43,10267
10,17,44,10267
10,17,45,10267
10,17,46,10267
10,17,47,10267
10,17,48,10267
10,17,49,10267
10,17,50,10267
10,17,51,10267
10,17,52,10267
10,17,53,10267
10,17,54,10267
10,17,55,10267
10,17,56,10267
10,17,57,10267
10,17,58,10267
10,17,59,10267
10,17,60,10267
10,17,61,10267
10,17,62,10267
10,17,63,10267
10,17,64,10267
10,17,65,10267
10,17,66,10267
10,17,67,10267
10,17,68,10267
10,17,69,10267
10,17,70,10267
10,17,71,10267
10,17,72,10267
10,17,73,10267
10,17,74,10267
10,17,75,10267
10,17,76,10267
10,17,77,10267
10,17,78,10267
10,17,79,10267
10,17,80,10267
10,17,81,10267
10,17,82,10267
10,17,83,10267
10,17,84,10267
10,17,85,10267
10,17,86,10267
10,17,87,10267
10,17,88,10267
10,17,89,10267
10,17,90,10267
10,17,91,10267
10,17,92,10267
10,17,93,10267
10,17,94,10267
10,17,95,10267
10,17,96,10267
10,17,97,10267
10,17,98,10267
10,17,99,10267
10,17,100,10267
10,18,0,11593
10,18,1,11593
10,18,2,11593
10,18,3,11593
10,18,4,11593
10,18,5,11593
10,18,6,11593
10,18,7,11593
10,18,8,11593
10,18,9,11593
10,18,10,11593
10,18,11,11593
10,18,12,11593
10,18,13,11593
10,18,14,11593
10,18,15,11593
10,18,16,11593
10,18,17,11593
10,18,18,11593
10,18,19,11593
10,18,20,11593
10,18,21,11593
10,18,22,11593
10,18,23,11593
10,18,24,11593
10,18,25,11593
10,18,26,11593
10,18,27,11593
10,18,28,11593
10,18,29,11593
10,18,30,11593
10,18,31,11593
10,18,32,11593
10,18,33,11593
10,18,34,11593
10,18,35,11593
10,18,36,11593
10,18,37,11593
10,18,38,11593
10,18,39,11593
10,18,40,11593
10,18,41,11593
10,18,42,11593
10,18,43,11593
10,18,44,11593
10,18,45,11593
10,18,46,11593
10,18,47,11593
10,18,48,11593
10,18,49,11593
10,18,50,11593
10,18,51,11593
10,18,52,11593
10,18,53,11593
10,18,54,11593
10,18,55,11593
10,18,56,11593
10,18,57,11593
10,18,58,11593
10,18,59,11593
10,18,60,11593
10,18,61,11593
10,18,62,11593
10,18,63,11593
10,18,64,11593
10,18,65,11593
10,18,66,11593
10,18,67,11593
10,18,68,11593
10,18,69,11593
10,18,70,11593
10,18,71,11593
10,18,72,11593
10,18,73,11593
10,18,74,11593
10,18,75,11593
10,18,76,11593
10,18,77,11593
10,18,78,11593
10,18,79,11593
10,18,80,11593
10,18,81,11593
10,18,82,11593
10,18,83,11593
10,18,84,11593
10,18,85,11593
10,18,86,11593
10,18,87,11593
10,18,88,11593
10,18,89,11593
10,18,90,11593
10,18,91,11593
10,18,92,11593
10,18,93,11593
10,18,94,11593
10,18,95,11593
10,18,96,11593
10,18,97,11593
10,18,98,11593
10,18,99,11593
10,18,100,11593
10,19,0,11873
10,19,1,11873
10,19,2,11873
10,19,3,11873
10,19,4,11873
10,19,5,11873
10,19,6,11873
10,19,7,11873
10,19,8,11873
10,19,9,11873
10,19,10,11873
10,19,11,11873
10,19,12,11873
10,19,13,11873
10,19,14,11873
10,19,15,11873
10,19,16,11873
10,19,17,11873
10,19,18,11873
10,19,19,11873
10,19,20,11873
10,19,21,11873
10,19,22,11873
10,19,23,11873
10,19,24,11873
10,19,25,11873
10,19,26,11873
10,19,27,11873
10,19,28,11873
10,19,29,11873
10,19,30,11873
10,19,31,11873
10,19,32,11873
10,19,33,11873
10,19,34,11873
10,19,35,11873
10,19,36,11873
10,19,37,11873
10,19,38,11873
10,19,39,11873
10,19,40,11873
10,19,41,11873
10,19,42,11873
10,19,43,11873
10,19,44,11873
10,19,45,11873
10,19,46,11873
10,19,47,11873
10,19,48,11873
10,19,49,11873
10,19,50,11873
10,19,51,11873
10,19,52,11873
10,19,53,11873
10,19,54,11873
10,19,55,11873
10,19,56,11873
10,19,57,11873
10,19,58,11873
10,19,59,11873
10,19,60,11873
10,19,61,11873
10,19,62,11873
10,19,63,11873
10,19,64,11873
10,19,65,11873
10,19,66,11873
10,19,67,11873
10,19,68,11873
10,19,69,11873
10,19,70,11873
10,19,71,11873
10,19,72,11873
10,19,73,11873
10,19,74,11873
10,19,75,11873
10,19,76,11873
10,19,77,11873
10,19,78,11873
10,19,79,11873
10,19,80,11873
10,19,81,11873
10,19,82,11873
10,19,83,11873
10,19,84,11873
10,19,85,11873
10,19,86,11873
10,19,87,11873
10,19,88,11873
10,19,89,11873
10,19,90,11873
10,19,91,11873
10,19,92,11873
10,19,93,11873
10,19,94,11873
10,19,95,11873
10,19,96,11873
10,19,97,11873
10,19,98,11873
10,19,99,11873
10,19,100,11873
10,20,0,11524
10,20,1,11524
10,20,2,11524
10,20,3,11524
10,20,4,11524
10,20,5,11524
10,20,6,11524
10,20,7,11524
10,20,8,11524
10,20,9,11524
10,20,10,11524
10,20,11,11524
10,20,12,11524
10,20,13,11524
10,20,14,11524
10,20,15,11524
10,20,16,11524
10,20,17,11524
10,20,18,11524
10,20,19,11524
10,20,20,11524
10,20,21,11524
10,20,22,11524
10,20,23,11524
10,20,24,11524
10,20,25,11524
10,20,26,11524
10,20,27,11524
10,20,28,11524
10,20,29,11524
10,20,30,11524
10,20,31,11524
10,20,32,11524
10,20,33,11524
10,20,34,11524
10,20,35,11524
10,20,36,11524
10,20,37,11524
10,20,38,11524
10,20,39,11524
10,20,40,11524
10,20,41,11524
10,20,42,11524
10,20,43,11524
10,20,44,11524
10,20,45,11524
10,20,46,11524
10,20,47,11524
10,20,48,11524
10,20,49,11524
10,20,50,11524
10,20,51,11524
10,20,52,11524
10,20,53,11524
10,20,54,11524
10,20,55,11524
10,20,56,11524
10,20,57,11524
10,20,58,11524
10,20,59,11524
10,20,60,11524
10,20,61,11524
10,20,62,11524
10,20,63,11524
10,20,64,11524
10,20,65,11524
10,20,66,11524
10,20,67,11524
10,20,68,11524
10,20,69,11524
10,20,70,11524
10,20,71,11524
10,20,72,11524
10,20,73,11524
10,20,74,11524
10,20,75,11524
10,20,76,11524
10,20,77,11524
10,20,78,11524
10,20,79,11524
10,20,80,11524
10,20,81,11524
10,20,82,11524
10,20,83,11524
10,20,84,11524
10,20,85,11524
10,20,86,11524
10,20,87,11524
10,20,88,11524
10,20,89,11524
10,20,90,11524
10,20,91,11524
10,20,92,11524
10,20,93,11524
10,20,94,11524
10,20,95,11524
10,20,96,11524
10,20,97,11524
10,20,98,11524
10,20,99,11524
10,20,100,11524
10,21,0,13060
10,21,1,13060
10,21,2,13060
10,21,3,13060
10,21,4,13060
10,21,5,13060
10,21,6,13060
10,21,7,13060
10,21,8,13060
10,21,9,13060
10,21,10,13060
10,21,11,13060
10,21,12,13060
10,21,13,13060
10,21,14,13060
10,21,15,13060
10,21,16,13060
10,21,17,13060
10,21,18,13060
10,21,19,13060
10,21,20,13060
10,21,21,13060
10,21,22,13060
10,21,23,13060
10,21,24,13060
10,21,25,13060
10,21,26,13060
10,21,27,13060
10,21,28,13060
10,21,29,13060
10,21,30,13060
10,21,31,13060
10,21,32,13060
10,21,33,13060
10,21,34,13060
10,21,35,13060
10,21,36,13060
10,21,37,13060
10,21,38,13060
10,21,39,13060
10,21,40,13060
10,21,41,13060
10,21,42,13060
10,21,43,13060
10,21,44,13060
10,21,45,13060
10,21,46,13060
10,21,47,13060
10,21,48,13060
10,21,49,13060
10,21,50,13060
10,21,51,13060
10,21,52,13060
10,21,53,13060
10,21,54,13060
10,21,55,13060
10,21,56,13060
10,21,57,13060
10,21,58,13060
10,21,59,13060
10,21,60,13060
10,21,61,13060
10,21,62,13060
10,21,63,13060
10,21,64,13060
10,21,65,13060
10,21,66,13060
10,21,67,13060
10,21,68,13060
10,21,69,13060
10,21,70,13060
10,21,71,13060
10,21,72,13060
10,21,73,13060
10,21,74,13060
10,21,75,13060
10,21,76,13060
10,21,77,13060
10,21,78,13060
10,21,79,13060
10,21,80,13060
10,21,81,13060
10,21,82,13060
10,21,83,13060
10,21,84,13060
10,21,85,13060
10,21,86,13060
10,21,87,13060
10,21,88,13060
10,21,89,13060
10,21,90,13060
10,21,91,13060
10,21,92,13060
10,21,93,13060
10,21,94,13060
10,21,95,13060
10,21,96,13060
10,21,97,13060
10,21,98,13060
10,21,99,13060
10,21,100,13060
10,22,0,13689
10,22,1,13689
10,22,2,13689
10,22,3,13689
10,22,4,13689
10,22,5,13689
10,22,6,13689
10,22,7,13689
10,22,8,13689
10,22,9,13689
10,22,10,13689
10,22,11,13689
10,22,12,13689
10,22,13,13689
10,22,14,13689
10,22,15,13689
10,22,16,13689
10,22,17,13689
10,22,18,13689
10,22,19,13689
10,22,20,13689
10,22,21,13689
10,22,22,13689
10,22,23,13689
10,22,24,13689
10,22,25,13689
10,22,26,13689
10,22,27,13689
10,22,28,13689
10,22,29,13689
10,22,30,13689
10,22,31,13689
10,22,32,13689
10,22,33,13689
10,22,34,13689
10,22,35,13689
10,22,36,13689
10,22,37,13689
10,22,38,13689
10,22,39,13689
10,22,40,13689
10,22,41,13689
10,22,42,13689
10,22,43,13689
10,22,44,13689
10,22,45,13689
10,22,46,13689
10,22,47,13689
10,22,48,13689
10,22,49,13689
10,22,50,13689
10,22,51,13689
10,22,52,13689
10,22,53,13689
10,22,54,13689
10,22,55,13689
10,22,56,13689
10,22,57,13689
10,22,58,13689
10,22,59,13689
10,22,60,13689
10,22,61,13689
10,22,62,13689
10,22,63,13689
10,22,64,13689
10,22,65,13689
10,22,66,13689
10,22,67,13689
10,22,68,13689
10,22,69,13689
10,22,70,13689
10,22,71,13689
10,22,72,13689
10,22,73,13689
10,22,74,13689
10,22,75,13689
10,22,76,13689
10,22,77,13689
10,22,78,13689
10,22,79,13689
10,22,80,13689
10,22,81,13689
10,22,82,13689
10,22,83,13689
10,22,84,13689
10,22,85,13689
10,22,86,13689
10,22,87,13689
10,22,88,13689
10,22,89,13689
10,22,90,13689
10,22,91,13689
10,22,92,13689
10,22,93,13689
10,22,94,13689
10,22,95,13689
10,22,96,13689
10,22,97,13689
10,22,98,13689
10,22,99,13689
10,22,100,13689
10,23,0,14317
10,23,1,14317
10,23,2,14317
10,23,3,14317
10,23,4,14317
10,23,5,14317
10,23,6,14317
10,23,7,14317
10,23,8,14317
10,23,9,14317
10,23,10,14317
10,23,11,14317
10,23,12,14317
10,23,13,14317
10,23,14,14317
10,23,15,14317
10,23,16,14317
10,23,17,14317
10,23,18,14317
10,23,19,14317
10,23,20,14317
10,23,21,14317
10,23,22,14317
10,23,23,14317
10,23,24,14317
10,23,25,14317
10,23,26,14317
10,23,27,14317
10,23,28,14317
10,23,29,14317
10,23,30,14317
10,23,31,14317
10,23,32,14317
10,23,33,14317
10,23,34,14317
10,23,35,14317
10,23,36,14317
10,23,37,14317
10,23,38,14317
10,23,39,14317
10,23,40,14317
10,23,41,14317
10,23,42,14317
10,23,43,14317
10,23,44,14317
10,23,45,14317
10,23,46,14317
10,23,47,14317
10,23,48,14317
10,23,49,14317
10,23,50,14317
10,23,51,14317
10,23,52,14317
10,23,53,14317
10,23,54,14317
10,23,55,14317
10,23,56,14317
10,23,57,14317
10,23,58,14317
10,23,59,14317
10,23,60,14317
10,23,61,14317
10,23,62,14317
10,23,63,14317
10,23,64,14317
10,23,65,14317
10,23,66,14317
10,23,67,14317
10,23,68,14317
10,23,69,14317
10,23,70,14317
10,23,71,14317
10,23,72,14317
10,23,73,14317
10,23,74,14317
10,23,75,14317
10,23,76,14317
10,23,77,14317
10,23,78,14317
10,23,79,14317
10,23,80,14317
10,23,81,14317
10,23,82,14317
10,23,83,14317
10,23,84,14317
10,23,85,14317
10,23,86,14317
10,23,87,14317
10,23,88,14317
10,23,89,14317
10,23,90,14317
10,23,91,14317
10,23,92,14317
10,23,93,14317
10,23,94,14317
10,23,95,14317
10,23,96,14317
10,23,97,14317
10,23,98,14317
10,23,99,14317
10,23,100,14317
10,24,0,13968
10,24,1,13968
10,24,2,13968
10,24,3,13968
10,24,4,13968
10,24,5,13968
10,24,6,13968
10,24,7,13968
10,24,8,13968
10,24,9,13968
10,24,10,13968
10,24,11,13968
10,24,12,13968
10,24,13,13968
10,24,14,13968
10,24,15,13968
10,24,16,13968
10,24,17,13968
10,24,18,13968
10,24,19,13968
10,24,20,13968
10,24,21,13968
10,24,22,13968
10,24,23,13968
10,24,24,13968
10,24,25,13968
10,24,26,13968
10,24,27,13968
10,24,28,13968
10,24,29,13968
10,24,30,13968
10,24,31,13968
10,24,32,13968
10,24,33,13968
10,24,34,13968
10,24,35,13968
10,24,36,13968
10,24,37,13968
10,24,38,13968
10,24,39,13968
10,24,40,13968
10,24,41,13968
10,24,42,13968
10,24,43,13968
10,24,44,13968
10,24,45,13968
10,24,46,13968
10,24,47,13968
10,24,48,13968
10,24,49,13968
10,24,50,13968
10,24,51,13968
10,24,52,13968
10,24,53,13968
10,24,54,13968
10,24,55,13968
10,24,56,13968
10,24,57,13968
10,24,58,13968
10,24,59,13968
10,24,60,13968
10,24,61,13968
10,24,62,13968
10,24,63,13968
10,24,64,13968
10,24,65,13968
10,24,66,13968
10,24,67,13968
10,24,68,13968
10,24,69,13968
10,24,70,13968
10,24,71,13968
10,24,72,13968
10,24,73,13968
10,24,74,13968
10,24,75,13968
10,24,76,13968
10,24,77,13968
10,24,78,13968
10,24,79,13968
10,24,80,13968
10,24,81,13968
10,24,82,13968
10,24,83,13968
10,24,84,13968
10,24,85,13968
10,24,86,13968
10,24,87,13968
10,24,88,13968
10,24,89,13968
10,24,90,13968
10,24,91,13968
10,24,92,13968
10,24,93,13968
10,24,94,13968
10,24,95,13968
10,24,96,13968
10,24,97,13968
10,24,98,13968
10,24,99,13968
10,24,100,13968
10,25,0,13130
10,25,1,13130
10,25,2,13130
10,25,3,13130
10,25,4,13130
10,25,5,13130
10,25,6,13130
10,25,7,13130
10,25,8,13130
10,25,9,13130
10,25,10,13130
10,25,11,13130
10,25,12,13130
10,25,13,13130
10,25,14,13130
10,25,15,13130
10,25,16,13130
10,25,17,13130
10,25,18,13130
10,25,19,13130
10,25,20,13130
10,25,21,13130
10,25,22,13130
10,25,23,13130
10,25,24,13130
10,25,25,13130
10,25,26,13130
10,25,27,13130
10,25,28,13130
10,25,29,13130
10,25,30,13130
10,25,31,13130
10,25,32,13130
10,25,33,13130
10,25,34,13130
10,25,35,13130
10,25,36,13130
10,25,37,13130
10,25,38,13130
10,25,39,13130
10,25,40,13130
10,25,41,13130
10,25,42,13130
10,25,43,13130
10,25,44,13130
10,25,45,13130
10,25,46,13130
10,25,47,13130
10,25,48,13130
10,25,49,13130
10,25,50,13130
10,25,51,13130
10,25,52,13130
10,25,53,13130
10,25,54,13130
10,25,55,13130
10,25,56,13130
10,25,57,13130
10,25,58,13130
10,25,59,13130
10,25,60,13130
10,25,61,13130
10,25,62,13130
10,25,63,13130
10,25,64,13130
10,25,65,13130
10,25,66,13130
10,25,67,13130
10,25,68,13130
10,25,69,13130
10,25,70,13130
10,25,71,13130
10,25,72,13130
10,25,73,13130
10,25,74,13130
10,25,75,13130
10,25,76,13130
10,25,77,13130
10,25,78,13130
10,25,79,13130
10,25,80,13130
10,25,81,13130
10,25,82,13130
10,25,83,13130
10,25,84,13130
10,25,85,13130
10,25,86,13130
10,25,87,13130
10,25,88,13130
10,25,89,13130
10,25,90,13130
10,25,91,13130
10,25,92,13130
10,25,93,13130
10,25,94,13130
10,25,95,13130
10,25,96,13130
10,25,97,13130
10,25,98,13130
10,25,99,13130
10,25,100,13130
10,26,0,13758
10,26,1,13758
10,26,2,13758
10,26,3,13758
10,26,4,13758
10,26,5,13758
10,26,6,13758
10,26,7,13758
10,26,8,13758
10,26,9,13758
10,26,10,13758
10,26,11,13758
10,26,12,13758
10,26,13,13758
10,26,14,13758
10,26,15,13758
10,26,16,13758
10,26,17,13758
10,26,18,13758
10,26,19,13758
10,26,20,13758
10,26,21,13758
10,26,22,13758
10,26,23,13758
10,26,24,13758
10,26,25,13758
10,26,26,13758
10,26,27,13758
10,26,28,13758
10,26,29,13758
10,26,30,13758
10,26,31,13758
10,26,32,13758
10,26,33,13758
10,26,34,13758
10,26,35,13758
10,26,36,13758
10,26,37,13758
10,26,38,13758
10,26,39,13758
10,26,40,13758
10,26,41,13758
10,26,42,13758
10,26,43,13758
10,26,44,13758
10,26,45,13758
10,26,46,13758
10,26,47,13758
10,26,48,13758
10,26,49,13758
10,26,50,13758
10,26,51,13758
10,26,52,13758
10,26,53,13758
10,26,54,13758
10,26,55,13758
10,26,56,13758
10,26,57,13758
10,26,58,13758
10,26,59,13758
10,26,60,13758
10,26,61,13758
10,26,62,13758
10,26,63,13758
10,26,64,13758
10,26,65,13758
10,26,66,13758
10,26,67,13758
10,26,68,13758
10,26,69,13758
10,26,70,13758
10,26,71,13758
10,26,72,13758
10,26,73,13758
10,26,74,13758
10,26,75,13758
10,26,76,13758
10,26,77,13758
10,26,78,13758
10,26,79,13758
10,26,80,13758
10,26,81,13758
10,26,82,13758
10,26,83,13758
10,26,84,13758
10,26,85,13758
10,26,86,13758
10,26,87,13758
10,26,88,13758
10,26,89,13758
10,26,90,13758
10,26,91,13758
10,26,92,13758
10,26,93,13758
10,26,94,13758
10,26,95,13758
10,26,96,13758
10,26,97,13758
10,26,98,13758
10,26,99,13758
10,26,100,13758
10,27,0,14527
10,27,1,14527
10,27,2,14527
10,27,3,14527
10,27,4,14527
10,27,5,14527
10,27,6,14527
10,27,7,14527
10,27,8,14527
10,27,9,14527
10,27,10,14527
10,27,11,14527
10,27,12,14527
10,27,13,14527
10,27,14,14527
10,27,15,14527
10,27,16,14527
10,27,17,14527
10,27,18,14527
10,27,19,14527
10,27,20,14527
10,27,21,14527
10,27,22,14527
10,27,23,14527
10,27,24,14527
10,27,25,14527
10,27,26,14527
10,27,27,14527
10,27,28,14527
10,27,29,14527
10,27,30,14527
10,27,31,14527
10,27,32,14527
10,27,33,14527
10,27,34,14527
10,27,35,14527
10,27,36,14527
10,27,37,14527
10,27,38,14527
10,27,39,14527
10,27,40,14527
10,27,41,14527
10,27,42,14527
10,27,43,14527
10,27,44,14527
10,27,45,14527
10,27,46,14527
10,27,47,14527
10,27,48,14527
10,27,49,14527
10,27,50,14527
10,27,51,14527
10,27,52,14527
10,27,53,14527
10,27,54,14527
10,27,55,14527
10,27,56,14527
10,27,57,14527
10,27,58,14527
10,27,59,14527
10,27,60,14527
10,27,61,14527
10,27,62,14527
10,27,63,14527
10,27,64,14527
10,27,65,14527
10,27,66,14527
10,27,67,14527
10,27,68,14527
10,27,69,14527
10,27,70,14527
10,27,71,14527
10,27,72,14527
10,27,73,14527
10,27,74,14527
10,27,75,14527
10,27,76,14527
10,27,77,14527
10,27,78,14527
10,27,79,14527
10,27,80,14527
10,27,81,14527
10,27,82,14527
10,27,83,14527
10,27,84,14527
10,27,85,14527
10,27,86,14527
10,27,87,14527
10,27,88,14527
10,27,89,14527
10,27,90,14527
10,27,91,14527
10,27,92,14527
10,27,93,14527
10,27,94,14527
10,27,95,14527
10,27,96,14527
10,27,97,14527
10,27,98,14527
10,27,99,14527
10,27,100,14527
10,28,0,13898
10,28,1,13898
10,28,2,13898
10,28,3,13898
10,28,4,13898
10,28,5,13898
10,28,6,13898
10,28,7,13898
10,28,8,13898
10,28,9,13898
10,28,10,13898
10,28,11,13898
10,28,12,13898
10,28,13,13898
10,28,14,13898
10,28,15,13898
10,28,16,13898
10,28,17,13898
10,28,18,13898
10,28,19,13898
10,28,20,13898
10,28,21,13898
10,28,22,13898
10,28,23,13898
10,28,24,13898
10,28,25,13898
10,28,26,13898
10,28,27,13898
10,28,28,13898
10,28,29,13898
10,28,30,13898
10,28,31,13898
10,28,32,13898
10,28,33,13898
10,28,34,13898
10,28,35,13898
10,28,36,13898
10,28,37,13898
10,28,38,13898
10,28,39,13898
10,28,40,13898
10,28,41,13898
10,28,42,13898
10,28,43,13898
10,28,44,13898
10,28,45,13898
10,28,46,13898
10,28,47,13898
10,28,48,13898
10,28,49,13898
10,28,50,13898
10,28,51,13898
10,28,52,13898
10,28,53,13898
10,28,54,13898
10,28,55,13898
10,28,56,13898
10,28,57,13898
10,28,58,13898
10,28,59,13898
10,28,60,13898
10,28,61,13898
10,28,62,13898
